Datetime,Discharge (Ml/d) Mean
30/06/2014 0:00,2135.16
1/07/2014 0:00,3131.14
2/07/2014 0:00,4234.89
3/07/2014 0:00,4711.99
4/07/2014 0:00,4798.85
5/07/2014 0:00,4572.33
6/07/2014 0:00,4045.9
7/07/2014 0:00,3485.78
8/07/2014 0:00,4494.86
9/07/2014 0:00,5226.45
10/07/2014 0:00,5223.05
11/07/2014 0:00,4760.72
12/07/2014 0:00,4737.51
13/07/2014 0:00,5253.46
14/07/2014 0:00,5468.46
15/07/2014 0:00,5520.07
16/07/2014 0:00,5497.6
17/07/2014 0:00,5357.86
18/07/2014 0:00,4817.74
19/07/2014 0:00,4352
20/07/2014 0:00,4570.56
21/07/2014 0:00,4822.58
22/07/2014 0:00,4657.92
23/07/2014 0:00,4144.76
24/07/2014 0:00,3359.68
25/07/2014 0:00,2764.49
26/07/2014 0:00,2484.46
27/07/2014 0:00,2328.42
28/07/2014 0:00,2193.57
29/07/2014 0:00,2149.96
30/07/2014 0:00,2180.23
31/07/2014 0:00,2081.43
1/08/2014 0:00,2219.91
2/08/2014 0:00,2984.87
3/08/2014 0:00,4053.23
4/08/2014 0:00,4801.31
5/08/2014 0:00,4949.43
6/08/2014 0:00,4188.03
7/08/2014 0:00,2518.85
8/08/2014 0:00,1775.94
9/08/2014 0:00,1590.94
10/08/2014 0:00,1672.26
11/08/2014 0:00,2073.12
12/08/2014 0:00,2439.92
13/08/2014 0:00,2875
14/08/2014 0:00,2874.95
15/08/2014 0:00,2713.08
16/08/2014 0:00,2264.05
17/08/2014 0:00,2075.88
18/08/2014 0:00,2000.65
19/08/2014 0:00,2012.92
20/08/2014 0:00,2072.91
21/08/2014 0:00,2462.24
22/08/2014 0:00,2528.36
23/08/2014 0:00,2373.38
24/08/2014 0:00,2218.77
25/08/2014 0:00,2147.41
26/08/2014 0:00,2117.12
27/08/2014 0:00,2079.41
28/08/2014 0:00,2069.94
29/08/2014 0:00,1974.8
30/08/2014 0:00,1703.01
31/08/2014 0:00,1515.28
1/09/2014 0:00,1413.2
2/09/2014 0:00,1400.83
3/09/2014 0:00,1487.73
4/09/2014 0:00,1511.75
5/09/2014 0:00,1643.81
6/09/2014 0:00,1684.8
7/09/2014 0:00,1654.18
8/09/2014 0:00,1550.86
9/09/2014 0:00,1397.49
10/09/2014 0:00,1322.87
11/09/2014 0:00,1445.87
12/09/2014 0:00,1860.54
13/09/2014 0:00,2248.11
14/09/2014 0:00,2099.65
15/09/2014 0:00,1877.8
16/09/2014 0:00,1665.96
17/09/2014 0:00,1513.5
18/09/2014 0:00,1385.86
19/09/2014 0:00,1450.97
20/09/2014 0:00,1510.74
21/09/2014 0:00,1630.49
22/09/2014 0:00,1593.66
23/09/2014 0:00,1585.42
24/09/2014 0:00,1526.32
25/09/2014 0:00,1376.94
26/09/2014 0:00,1334.31
27/09/2014 0:00,1615.51
28/09/2014 0:00,2248.89
29/09/2014 0:00,2045.23
30/09/2014 0:00,1499.88
1/10/2014 0:00,1394.74
2/10/2014 0:00,1557.02
3/10/2014 0:00,1681.38
4/10/2014 0:00,1907.03
5/10/2014 0:00,1785.18
6/10/2014 0:00,1587.96
7/10/2014 0:00,1538.59
8/10/2014 0:00,1540.17
9/10/2014 0:00,1867.76
10/10/2014 0:00,2180.34
11/10/2014 0:00,1910.36
12/10/2014 0:00,1557.72
13/10/2014 0:00,1324.51
14/10/2014 0:00,1294.2
15/10/2014 0:00,1274.28
16/10/2014 0:00,1659.68
17/10/2014 0:00,2632.45
18/10/2014 0:00,2290.66
19/10/2014 0:00,1760.71
20/10/2014 0:00,1793.15
21/10/2014 0:00,1566.86
22/10/2014 0:00,1364.47
23/10/2014 0:00,1229.61
24/10/2014 0:00,1123.05
25/10/2014 0:00,997.89
26/10/2014 0:00,867.64
27/10/2014 0:00,851.76
28/10/2014 0:00,959.43
29/10/2014 0:00,1564.48
30/10/2014 0:00,2171.8
31/10/2014 0:00,1979.6
1/11/2014 0:00,1429.84
2/11/2014 0:00,1190.47
3/11/2014 0:00,1344.3
4/11/2014 0:00,1821.41
5/11/2014 0:00,2029.73
6/11/2014 0:00,1805.02
7/11/2014 0:00,1440.83
8/11/2014 0:00,1191.79
9/11/2014 0:00,871.74
10/11/2014 0:00,709.4
11/11/2014 0:00,597.38
12/11/2014 0:00,588.28
13/11/2014 0:00,671.57
14/11/2014 0:00,752.55
15/11/2014 0:00,648.21
16/11/2014 0:00,663.52
17/11/2014 0:00,1076.05
18/11/2014 0:00,1538.58
19/11/2014 0:00,1733.91
20/11/2014 0:00,1713.14
21/11/2014 0:00,1288.28
22/11/2014 0:00,1004.96
23/11/2014 0:00,993.54
24/11/2014 0:00,925.48
25/11/2014 0:00,847.54
26/11/2014 0:00,734.7
27/11/2014 0:00,677.91
28/11/2014 0:00,1034.33
29/11/2014 0:00,1044.58
30/11/2014 0:00,848.09
1/12/2014 0:00,635.8
2/12/2014 0:00,573.06
3/12/2014 0:00,568.53
4/12/2014 0:00,552.99
5/12/2014 0:00,561.73
6/12/2014 0:00,551.25
7/12/2014 0:00,785.89
8/12/2014 0:00,3859.83
9/12/2014 0:00,6632.01
10/12/2014 0:00,6333.17
11/12/2014 0:00,5145.73
12/12/2014 0:00,3297.99
13/12/2014 0:00,2095.17
14/12/2014 0:00,1529.13
15/12/2014 0:00,1291.06
16/12/2014 0:00,1207.99
17/12/2014 0:00,1028.32
18/12/2014 0:00,840.76
19/12/2014 0:00,683.51
20/12/2014 0:00,580.85
21/12/2014 0:00,544.62
22/12/2014 0:00,528.6
23/12/2014 0:00,520.3
24/12/2014 0:00,539.97
25/12/2014 0:00,573.09
26/12/2014 0:00,537.56
27/12/2014 0:00,558.25
28/12/2014 0:00,524.69
29/12/2014 0:00,563.51
30/12/2014 0:00,565.87
31/12/2014 0:00,570.1
1/01/2015 0:00,513.3
2/01/2015 0:00,513.7
3/01/2015 0:00,535.01
4/01/2015 0:00,469.76
5/01/2015 0:00,433.56
6/01/2015 0:00,457.86
7/01/2015 0:00,477.42
8/01/2015 0:00,427.55
9/01/2015 0:00,467.86
10/01/2015 0:00,504.48
11/01/2015 0:00,613.58
12/01/2015 0:00,659.4
13/01/2015 0:00,588.45
14/01/2015 0:00,598.94
15/01/2015 0:00,613.85
16/01/2015 0:00,608.09
17/01/2015 0:00,557.98
18/01/2015 0:00,555.99
19/01/2015 0:00,578.52
20/01/2015 0:00,558.92
21/01/2015 0:00,526.58
22/01/2015 0:00,536.64
23/01/2015 0:00,523.95
24/01/2015 0:00,546.58
25/01/2015 0:00,566.87
26/01/2015 0:00,560.15
27/01/2015 0:00,603.3
28/01/2015 0:00,567.52
29/01/2015 0:00,598.08
30/01/2015 0:00,563.51
31/01/2015 0:00,494.94
1/02/2015 0:00,433.75
2/02/2015 0:00,443.48
3/02/2015 0:00,473.28
4/02/2015 0:00,483.43
5/02/2015 0:00,492.56
6/02/2015 0:00,411.46
7/02/2015 0:00,390.98
8/02/2015 0:00,396.59
9/02/2015 0:00,383.99
10/02/2015 0:00,400.47
11/02/2015 0:00,427.43
12/02/2015 0:00,443.77
13/02/2015 0:00,448.03
14/02/2015 0:00,550.19
15/02/2015 0:00,940.61
16/02/2015 0:00,1014.37
17/02/2015 0:00,847.45
18/02/2015 0:00,712.43
19/02/2015 0:00,618.65
20/02/2015 0:00,561.67
21/02/2015 0:00,530.8
22/02/2015 0:00,558.03
23/02/2015 0:00,556.56
24/02/2015 0:00,562.37
25/02/2015 0:00,568.18
26/02/2015 0:00,545.64
27/02/2015 0:00,530.6
28/02/2015 0:00,442.04
1/03/2015 0:00,507.18
2/03/2015 0:00,483.82
3/03/2015 0:00,472.36
4/03/2015 0:00,532.19
5/03/2015 0:00,576.61
6/03/2015 0:00,634.86
7/03/2015 0:00,537.25
8/03/2015 0:00,473.77
9/03/2015 0:00,488.79
10/03/2015 0:00,508.72
11/03/2015 0:00,591.1
12/03/2015 0:00,516.21
13/03/2015 0:00,499.95
14/03/2015 0:00,455.49
15/03/2015 0:00,440.65
16/03/2015 0:00,440.49
17/03/2015 0:00,430.35
18/03/2015 0:00,482.78
19/03/2015 0:00,449.18
20/03/2015 0:00,469.83
21/03/2015 0:00,445.77
22/03/2015 0:00,397.02
23/03/2015 0:00,405.31
24/03/2015 0:00,412.12
25/03/2015 0:00,446.11
26/03/2015 0:00,418.52
27/03/2015 0:00,416.52
28/03/2015 0:00,538.51
29/03/2015 0:00,624.32
30/03/2015 0:00,639.93
31/03/2015 0:00,675.47
1/04/2015 0:00,611.26
2/04/2015 0:00,569.96
3/04/2015 0:00,484.12
4/04/2015 0:00,444.51
5/04/2015 0:00,488.05
6/04/2015 0:00,473.87
7/04/2015 0:00,483.8
8/04/2015 0:00,813.67
9/04/2015 0:00,807.22
10/04/2015 0:00,716.44
11/04/2015 0:00,638.94
12/04/2015 0:00,625.56
13/04/2015 0:00,597.23
14/04/2015 0:00,667.97
15/04/2015 0:00,575.37
16/04/2015 0:00,498.39
17/04/2015 0:00,491.41
18/04/2015 0:00,515.71
19/04/2015 0:00,544.11
20/04/2015 0:00,544.03
21/04/2015 0:00,527.4
22/04/2015 0:00,527.18
23/04/2015 0:00,555.71
24/04/2015 0:00,527.07
25/04/2015 0:00,528.58
26/04/2015 0:00,545.09
27/04/2015 0:00,577.04
28/04/2015 0:00,579.07
29/04/2015 0:00,559.28
30/04/2015 0:00,632.43
1/05/2015 0:00,1141.46
2/05/2015 0:00,1390.83
3/05/2015 0:00,1400
4/05/2015 0:00,1323.41
5/05/2015 0:00,1126.51
6/05/2015 0:00,827.4
7/05/2015 0:00,606.74
8/05/2015 0:00,569.14
9/05/2015 0:00,524.68
10/05/2015 0:00,540.01
11/05/2015 0:00,628.51
12/05/2015 0:00,776.41
13/05/2015 0:00,1534.37
14/05/2015 0:00,2231.69
15/05/2015 0:00,2312.04
16/05/2015 0:00,2407.04
17/05/2015 0:00,2261.93
18/05/2015 0:00,1924.03
19/05/2015 0:00,1560.24
20/05/2015 0:00,1304.23
21/05/2015 0:00,1084.44
22/05/2015 0:00,995.98
23/05/2015 0:00,961.1
24/05/2015 0:00,899.51
25/05/2015 0:00,900.04
26/05/2015 0:00,929.21
27/05/2015 0:00,895.4
28/05/2015 0:00,841.02
29/05/2015 0:00,745.19
30/05/2015 0:00,695.04
31/05/2015 0:00,665.04
1/06/2015 0:00,617.33
2/06/2015 0:00,629.47
3/06/2015 0:00,670.33
4/06/2015 0:00,809.19
5/06/2015 0:00,975.21
6/06/2015 0:00,977.17
7/06/2015 0:00,927.8
8/06/2015 0:00,909.96
9/06/2015 0:00,879.02
10/06/2015 0:00,830.74
11/06/2015 0:00,855.57
12/06/2015 0:00,973.58
13/06/2015 0:00,1057.46
14/06/2015 0:00,991.8
15/06/2015 0:00,845.86
16/06/2015 0:00,749.41
17/06/2015 0:00,704.73
18/06/2015 0:00,713.69
19/06/2015 0:00,710.61
20/06/2015 0:00,815.64
21/06/2015 0:00,1263.3
22/06/2015 0:00,1238.04
23/06/2015 0:00,1060.04
24/06/2015 0:00,958.53
25/06/2015 0:00,931.51
26/06/2015 0:00,888.47
27/06/2015 0:00,858.3
28/06/2015 0:00,821.26
29/06/2015 0:00,824.55
30/06/2015 0:00,831.95
1/07/2015 0:00,811.62
2/07/2015 0:00,801.84
3/07/2015 0:00,805.66
4/07/2015 0:00,891.96
5/07/2015 0:00,919.39
6/07/2015 0:00,1125.57
7/07/2015 0:00,1222.31
8/07/2015 0:00,1172.49
9/07/2015 0:00,1101.77
10/07/2015 0:00,919.25
11/07/2015 0:00,778.44
12/07/2015 0:00,761.38
13/07/2015 0:00,711.25
14/07/2015 0:00,831.62
15/07/2015 0:00,1720.01
16/07/2015 0:00,3261.53
17/07/2015 0:00,3452.19
18/07/2015 0:00,2761.2
19/07/2015 0:00,2308.4
20/07/2015 0:00,2221.04
21/07/2015 0:00,2159.7
22/07/2015 0:00,1907.53
23/07/2015 0:00,1693.93
24/07/2015 0:00,1539.01
25/07/2015 0:00,1502
26/07/2015 0:00,1489.33
27/07/2015 0:00,1632.44
28/07/2015 0:00,1853.96
29/07/2015 0:00,2584.4
30/07/2015 0:00,3370.66
31/07/2015 0:00,3318.33
1/08/2015 0:00,2955.47
2/08/2015 0:00,2350.36
3/08/2015 0:00,2157.51
4/08/2015 0:00,2342.7
5/08/2015 0:00,3076.6
6/08/2015 0:00,3828.79
7/08/2015 0:00,4293.59
8/08/2015 0:00,4980.39
9/08/2015 0:00,4884.62
10/08/2015 0:00,4881.3
11/08/2015 0:00,4633.43
12/08/2015 0:00,3686.32
13/08/2015 0:00,2954.61
14/08/2015 0:00,2476.79
15/08/2015 0:00,2217.03
16/08/2015 0:00,2144.91
17/08/2015 0:00,2074.24
18/08/2015 0:00,2032.58
19/08/2015 0:00,2335.15
20/08/2015 0:00,2643.52
21/08/2015 0:00,2589.09
22/08/2015 0:00,2241.82
23/08/2015 0:00,2038.39
24/08/2015 0:00,1924.64
25/08/2015 0:00,1898.92
26/08/2015 0:00,1885.91
27/08/2015 0:00,2096.33
28/08/2015 0:00,3722.67
29/08/2015 0:00,5090.88
30/08/2015 0:00,5038.05
31/08/2015 0:00,5032.66
1/09/2015 0:00,5244.61
2/09/2015 0:00,5292.48
3/09/2015 0:00,5090.71
4/09/2015 0:00,5025.77
5/09/2015 0:00,4954.99
6/09/2015 0:00,4539.98
7/09/2015 0:00,3555.42
8/09/2015 0:00,2557.7
9/09/2015 0:00,2524.16
10/09/2015 0:00,2564.2
11/09/2015 0:00,2644.45
12/09/2015 0:00,2625.92
13/09/2015 0:00,2492.71
14/09/2015 0:00,2193.14
15/09/2015 0:00,1974.01
16/09/2015 0:00,1999.03
17/09/2015 0:00,2500.79
18/09/2015 0:00,3170.13
19/09/2015 0:00,2681.27
20/09/2015 0:00,2375.77
21/09/2015 0:00,2139.41
22/09/2015 0:00,1922.95
23/09/2015 0:00,1837.84
24/09/2015 0:00,1846.61
25/09/2015 0:00,1741.69
26/09/2015 0:00,1697.18
27/09/2015 0:00,1686.03
28/09/2015 0:00,1647.1
29/09/2015 0:00,1539.18
30/09/2015 0:00,1459.94
1/10/2015 0:00,1401.57
2/10/2015 0:00,1234.87
3/10/2015 0:00,1165.89
4/10/2015 0:00,1131.45
5/10/2015 0:00,1118.04
6/10/2015 0:00,1105.25
7/10/2015 0:00,1017.09
8/10/2015 0:00,1038.2
9/10/2015 0:00,977.74
10/10/2015 0:00,798.63
11/10/2015 0:00,720.51
12/10/2015 0:00,704.7
13/10/2015 0:00,762.53
14/10/2015 0:00,914.64
15/10/2015 0:00,995.12
16/10/2015 0:00,1008.4
17/10/2015 0:00,908.2
18/10/2015 0:00,817.6
19/10/2015 0:00,719.06
20/10/2015 0:00,618.19
21/10/2015 0:00,616.26
22/10/2015 0:00,620.41
23/10/2015 0:00,641.31
24/10/2015 0:00,787.66
25/10/2015 0:00,928.75
26/10/2015 0:00,916.45
27/10/2015 0:00,859.01
28/10/2015 0:00,780.06
29/10/2015 0:00,678.94
30/10/2015 0:00,569.32
31/10/2015 0:00,553.17
1/11/2015 0:00,575.96
2/11/2015 0:00,584.06
3/11/2015 0:00,640.08
4/11/2015 0:00,675.16
5/11/2015 0:00,668.25
6/11/2015 0:00,631.38
7/11/2015 0:00,779.86
8/11/2015 0:00,987.33
9/11/2015 0:00,891.27
10/11/2015 0:00,787.03
11/11/2015 0:00,846.43
12/11/2015 0:00,887.92
13/11/2015 0:00,775.84
14/11/2015 0:00,651.69
15/11/2015 0:00,621.29
16/11/2015 0:00,616.31
17/11/2015 0:00,598.61
18/11/2015 0:00,535.58
19/11/2015 0:00,520.8
20/11/2015 0:00,559.47
21/11/2015 0:00,569.7
22/11/2015 0:00,552.05
23/11/2015 0:00,560.98
24/11/2015 0:00,576.87
25/11/2015 0:00,557.97
26/11/2015 0:00,568.31
27/11/2015 0:00,608.99
28/11/2015 0:00,614.78
29/11/2015 0:00,609.5
30/11/2015 0:00,591.06
1/12/2015 0:00,560.21
2/12/2015 0:00,568.61
3/12/2015 0:00,537.72
4/12/2015 0:00,556.55
5/12/2015 0:00,512.47
6/12/2015 0:00,524.06
7/12/2015 0:00,505.04
8/12/2015 0:00,522.22
9/12/2015 0:00,614.61
10/12/2015 0:00,641.59
11/12/2015 0:00,557.53
12/12/2015 0:00,541.05
13/12/2015 0:00,523.72
14/12/2015 0:00,533.53
15/12/2015 0:00,878.14
16/12/2015 0:00,722.57
17/12/2015 0:00,518
18/12/2015 0:00,464.31
19/12/2015 0:00,403.34
20/12/2015 0:00,386.45
21/12/2015 0:00,397.38
22/12/2015 0:00,374.08
23/12/2015 0:00,419
24/12/2015 0:00,415.04
25/12/2015 0:00,362.22
26/12/2015 0:00,348.15
27/12/2015 0:00,388.15
28/12/2015 0:00,449.96
29/12/2015 0:00,516.88
30/12/2015 0:00,497.08
31/12/2015 0:00,530.09
1/01/2016 0:00,654.31
2/01/2016 0:00,602.27
3/01/2016 0:00,482.88
4/01/2016 0:00,452.53
5/01/2016 0:00,457.92
6/01/2016 0:00,445.16
7/01/2016 0:00,425.05
8/01/2016 0:00,420.49
9/01/2016 0:00,422.12
10/01/2016 0:00,426.35
11/01/2016 0:00,428.61
12/01/2016 0:00,403.9
13/01/2016 0:00,365.99
14/01/2016 0:00,384.84
15/01/2016 0:00,422.24
16/01/2016 0:00,434.51
17/01/2016 0:00,401.17
18/01/2016 0:00,360.63
19/01/2016 0:00,382.52
20/01/2016 0:00,384.91
21/01/2016 0:00,370.71
22/01/2016 0:00,420.46
23/01/2016 0:00,419.19
24/01/2016 0:00,425.61
25/01/2016 0:00,413.9
26/01/2016 0:00,385.45
27/01/2016 0:00,405.88
28/01/2016 0:00,437.54
29/01/2016 0:00,492.86
30/01/2016 0:00,617.65
31/01/2016 0:00,757.77
1/02/2016 0:00,863.14
2/02/2016 0:00,867.03
3/02/2016 0:00,721.97
4/02/2016 0:00,606.52
5/02/2016 0:00,579.57
6/02/2016 0:00,538.76
7/02/2016 0:00,509.21
8/02/2016 0:00,491.9
9/02/2016 0:00,480.75
10/02/2016 0:00,447.5
11/02/2016 0:00,393.69
12/02/2016 0:00,413.18
13/02/2016 0:00,400.1
14/02/2016 0:00,375.51
15/02/2016 0:00,363.77
16/02/2016 0:00,371.95
17/02/2016 0:00,364.37
18/02/2016 0:00,406.93
19/02/2016 0:00,392.85
20/02/2016 0:00,362.9
21/02/2016 0:00,347.33
22/02/2016 0:00,367.49
23/02/2016 0:00,391.04
24/02/2016 0:00,410.42
25/02/2016 0:00,407.85
26/02/2016 0:00,410.34
27/02/2016 0:00,426.37
28/02/2016 0:00,383.08
29/02/2016 0:00,366.75
1/03/2016 0:00,337.01
2/03/2016 0:00,319.13
3/03/2016 0:00,294.18
4/03/2016 0:00,292.6
5/03/2016 0:00,301.15
6/03/2016 0:00,327.16
7/03/2016 0:00,338.8
8/03/2016 0:00,358.32
9/03/2016 0:00,324.82
10/03/2016 0:00,335.41
11/03/2016 0:00,377.5
12/03/2016 0:00,400.42
13/03/2016 0:00,396.91
14/03/2016 0:00,379.71
15/03/2016 0:00,381.91
16/03/2016 0:00,402.77
17/03/2016 0:00,395.67
18/03/2016 0:00,401.01
19/03/2016 0:00,474.31
20/03/2016 0:00,598.48
21/03/2016 0:00,681.26
22/03/2016 0:00,855.3
23/03/2016 0:00,643.11
24/03/2016 0:00,488.67
25/03/2016 0:00,503.77
26/03/2016 0:00,517.36
27/03/2016 0:00,498.01
28/03/2016 0:00,494.9
29/03/2016 0:00,467.24
30/03/2016 0:00,443.98
31/03/2016 0:00,437.5
1/04/2016 0:00,453.35
2/04/2016 0:00,439.63
3/04/2016 0:00,399.89
4/04/2016 0:00,440.59
5/04/2016 0:00,445.2
6/04/2016 0:00,430.86
7/04/2016 0:00,436.72
8/04/2016 0:00,498.96
9/04/2016 0:00,486.09
10/04/2016 0:00,482.4
11/04/2016 0:00,539.58
12/04/2016 0:00,568.76
13/04/2016 0:00,571.58
14/04/2016 0:00,550.19
15/04/2016 0:00,507.03
16/04/2016 0:00,452.15
17/04/2016 0:00,434.74
18/04/2016 0:00,460.76
19/04/2016 0:00,451.16
20/04/2016 0:00,433.12
21/04/2016 0:00,434.74
22/04/2016 0:00,572.06
23/04/2016 0:00,983.7
24/04/2016 0:00,1223.59
25/04/2016 0:00,1298.7
26/04/2016 0:00,1162.19
27/04/2016 0:00,926.41
28/04/2016 0:00,735.56
29/04/2016 0:00,586.33
30/04/2016 0:00,448.29
1/05/2016 0:00,442.79
2/05/2016 0:00,477.82
3/05/2016 0:00,507.17
4/05/2016 0:00,504.24
5/05/2016 0:00,552.93
6/05/2016 0:00,605.28
7/05/2016 0:00,651.41
8/05/2016 0:00,692.74
9/05/2016 0:00,727.8
10/05/2016 0:00,693.66
11/05/2016 0:00,666.83
12/05/2016 0:00,639.42
13/05/2016 0:00,649.46
14/05/2016 0:00,756.65
15/05/2016 0:00,746.3
16/05/2016 0:00,587.2
17/05/2016 0:00,614.41
18/05/2016 0:00,544.33
19/05/2016 0:00,553.88
20/05/2016 0:00,563.84
21/05/2016 0:00,591.88
22/05/2016 0:00,604.49
23/05/2016 0:00,650.91
24/05/2016 0:00,725.88
25/05/2016 0:00,658.96
26/05/2016 0:00,586.77
27/05/2016 0:00,594.3
28/05/2016 0:00,683.18
29/05/2016 0:00,706.34
30/05/2016 0:00,745.97
31/05/2016 0:00,673.24
1/06/2016 0:00,596.15
2/06/2016 0:00,670.18
3/06/2016 0:00,630.23
4/06/2016 0:00,576.68
5/06/2016 0:00,600.25
6/06/2016 0:00,679.69
7/06/2016 0:00,685.16
8/06/2016 0:00,655.29
9/06/2016 0:00,716.5
10/06/2016 0:00,730.44
11/06/2016 0:00,691.64
12/06/2016 0:00,755.91
13/06/2016 0:00,805.35
14/06/2016 0:00,887.49
15/06/2016 0:00,942.17
16/06/2016 0:00,825.42
17/06/2016 0:00,741.79
18/06/2016 0:00,697.68
19/06/2016 0:00,648.73
20/06/2016 0:00,679.67
21/06/2016 0:00,931.71
22/06/2016 0:00,1043.45
23/06/2016 0:00,1630.5
24/06/2016 0:00,1966.28
25/06/2016 0:00,1909.04
26/06/2016 0:00,2250.39
27/06/2016 0:00,2638.87
28/06/2016 0:00,2640.9
29/06/2016 0:00,2015.8
30/06/2016 0:00,1570.71
1/07/2016 0:00,1276.59
2/07/2016 0:00,1149.17
3/07/2016 0:00,1098.56
4/07/2016 0:00,1096.72
5/07/2016 0:00,1073.25
6/07/2016 0:00,1374.46
7/07/2016 0:00,3307.87
8/07/2016 0:00,4954.49
9/07/2016 0:00,4902.35
10/07/2016 0:00,4883.7
11/07/2016 0:00,4931.51
12/07/2016 0:00,4936.36
13/07/2016 0:00,4645.44
14/07/2016 0:00,3371.98
15/07/2016 0:00,2803.8
16/07/2016 0:00,2889.86
17/07/2016 0:00,2835.25
18/07/2016 0:00,2584.3
19/07/2016 0:00,2133.4
20/07/2016 0:00,1916.32
21/07/2016 0:00,1854.86
22/07/2016 0:00,1798.1
23/07/2016 0:00,1958.13
24/07/2016 0:00,3679.68
25/07/2016 0:00,4831.02
26/07/2016 0:00,4859.76
27/07/2016 0:00,4858.29
28/07/2016 0:00,4861.49
29/07/2016 0:00,4869.9
30/07/2016 0:00,4808.39
31/07/2016 0:00,4259.17
1/08/2016 0:00,2921.81
2/08/2016 0:00,2267.64
3/08/2016 0:00,2206.83
4/08/2016 0:00,3123.36
5/08/2016 0:00,3394.59
6/08/2016 0:00,3013.88
7/08/2016 0:00,3049.91
8/08/2016 0:00,2232.84
9/08/2016 0:00,1945.04
10/08/2016 0:00,1800.04
11/08/2016 0:00,1786.61
12/08/2016 0:00,1940.48
13/08/2016 0:00,1990.13
14/08/2016 0:00,1801.29
15/08/2016 0:00,1529.69
16/08/2016 0:00,1386.1
17/08/2016 0:00,1237.79
18/08/2016 0:00,1209.32
19/08/2016 0:00,1241.6
20/08/2016 0:00,1211.77
21/08/2016 0:00,1162.8
22/08/2016 0:00,1249.09
23/08/2016 0:00,1368.98
24/08/2016 0:00,1593.16
25/08/2016 0:00,2025.15
26/08/2016 0:00,1843.05
27/08/2016 0:00,1643.26
28/08/2016 0:00,1569.73
29/08/2016 0:00,1567.65
30/08/2016 0:00,1391.33
31/08/2016 0:00,1247
1/09/2016 0:00,1222.2
2/09/2016 0:00,1395.91
3/09/2016 0:00,1698.7
4/09/2016 0:00,1830.39
5/09/2016 0:00,2007.37
6/09/2016 0:00,2124.39
7/09/2016 0:00,1818.21
8/09/2016 0:00,1549.5
9/09/2016 0:00,1358.36
10/09/2016 0:00,1221.79
11/09/2016 0:00,1166.83
12/09/2016 0:00,1362.46
13/09/2016 0:00,1535.99
14/09/2016 0:00,1571.69
15/09/2016 0:00,1794.17
16/09/2016 0:00,2143.83
17/09/2016 0:00,2338.29
18/09/2016 0:00,2290.82
19/09/2016 0:00,2121.62
20/09/2016 0:00,1892.25
21/09/2016 0:00,1866.56
22/09/2016 0:00,1870.18
23/09/2016 0:00,1729.48
24/09/2016 0:00,1743.25
25/09/2016 0:00,2281.46
26/09/2016 0:00,2255.25
27/09/2016 0:00,2015.9
28/09/2016 0:00,1939.26
29/09/2016 0:00,1914.51
30/09/2016 0:00,1884.71
1/10/2016 0:00,1813.19
2/10/2016 0:00,1780.09
3/10/2016 0:00,1779.49
4/10/2016 0:00,1849.76
5/10/2016 0:00,2216.42
6/10/2016 0:00,2760.89
7/10/2016 0:00,3562.45
8/10/2016 0:00,3577.51
9/10/2016 0:00,2971
10/10/2016 0:00,2403.57
11/10/2016 0:00,2160.92
12/10/2016 0:00,2002.6
13/10/2016 0:00,2082.46
14/10/2016 0:00,2297.76
15/10/2016 0:00,2376.78
16/10/2016 0:00,2224.97
17/10/2016 0:00,1959.08
18/10/2016 0:00,1832.12
19/10/2016 0:00,1907.72
20/10/2016 0:00,2134.05
21/10/2016 0:00,2459.18
22/10/2016 0:00,2562.06
23/10/2016 0:00,2486.7
24/10/2016 0:00,3262.74
25/10/2016 0:00,4510.22
26/10/2016 0:00,4809.55
27/10/2016 0:00,4636.77
28/10/2016 0:00,3848.9
29/10/2016 0:00,2921.74
30/10/2016 0:00,2427.91
31/10/2016 0:00,1726.07
1/11/2016 0:00,1443.81
2/11/2016 0:00,1267.33
3/11/2016 0:00,1143.02
4/11/2016 0:00,1095.5
5/11/2016 0:00,991.07
6/11/2016 0:00,944.16
7/11/2016 0:00,1216.43
8/11/2016 0:00,1371.73
9/11/2016 0:00,1473.25
10/11/2016 0:00,1297.51
11/11/2016 0:00,1204.25
12/11/2016 0:00,1181.45
13/11/2016 0:00,1055.72
14/11/2016 0:00,1036.46
15/11/2016 0:00,1011.9
16/11/2016 0:00,1061.05
17/11/2016 0:00,1579.98
18/11/2016 0:00,1642.78
19/11/2016 0:00,1387.91
20/11/2016 0:00,1209.96
21/11/2016 0:00,1115.75
22/11/2016 0:00,1063.96
23/11/2016 0:00,1045.81
24/11/2016 0:00,1284.64
25/11/2016 0:00,1571.75
26/11/2016 0:00,1834.03
27/11/2016 0:00,1785.86
28/11/2016 0:00,1511.73
29/11/2016 0:00,1360.23
30/11/2016 0:00,1186.53
1/12/2016 0:00,1128
2/12/2016 0:00,1045.51
3/12/2016 0:00,1031.95
4/12/2016 0:00,989.87
5/12/2016 0:00,914.41
6/12/2016 0:00,806.53
7/12/2016 0:00,753.17
8/12/2016 0:00,728.74
9/12/2016 0:00,741.11
10/12/2016 0:00,748.2
11/12/2016 0:00,930.04
12/12/2016 0:00,1162.91
13/12/2016 0:00,1158.86
14/12/2016 0:00,952.15
15/12/2016 0:00,746.93
16/12/2016 0:00,735.38
17/12/2016 0:00,690.54
18/12/2016 0:00,607.06
19/12/2016 0:00,546.62
